Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2/12/13,5.23,3.2327,3.8198,0.675,4.885,7.325,1.83,2.7125,4.575,3.565,5.17,5.2689,3.32938,3.8883,0.72759,4.7505,7.2294,1.8958,2.7042,4.5867,3.5251,5.2754,471.67,6.2195,1779.5,18.82,215.63,53.8525,3.6913,1090.85,12.695,3.1037,8.9172,101.46,98.97,100.7,99.07,99.56,98.77,99.46,98.11,100.41,100.09,102.37,2585.91,63.98,1359,280.58,1090.61,766.55,192.74,564.15,7439.45,1707.7,1016.65,7.75,1.595,6.2475,9.7925,12.475,9.655,7.0725,8.1075,9.21,12.045,12.3525,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/13/13,5.225,3.2327,3.81,0.69507,4.835,7.335,1.85,2.725,4.57,3.5625,5.1793,5.2624,3.32938,3.8919,0.75159,4.7183,7.2445,1.9206,2.7188,4.5913,3.5066,5.2812,470.71,6.2175,1779.72,18.8565,215.6,53.8175,3.6814,1086.95,12.6857,3.0886,8.8638,101.44,98.98,100.67,99.08,99.57,98.79,99.47,98.13,100.39,100.09,102.35,2600.7,63.98,1371.95,280.81,1102.35,766.81,193.79,573.36,7313.78,1708.65,1016.05,7.56,1.595,6.1375,9.7075,11.9975,9.5925,6.9975,7.7925,9.118,11.4025,12.2525,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/14/13,5.225,3.233,3.77,0.67496,4.761,7.29,1.8305,2.735,4.595,3.547,5.18,5.2616,3.32634,3.8446,0.71317,4.6422,7.184,1.8964,2.7328,4.6128,3.5151,5.2646,470.76,6.2195,1783.5,18.9765,218.18,53.9287,3.6839,1083.58,12.6958,3.1262,8.7875,101.47,98.98,100.67,99.07,99.54,98.79,99.47,98.12,100.41,100.06,102.28,2595.1,64.71,1367.73,278.73,1080.66,762.39,192.75,574.73,7282.93,1697.55,1015.39,7.59,1.5975,6.2075,9.875,12.39,9.55,6.9425,7.57,9.093,11.3575,12.0975,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/15/13,5.23,3.233,3.77,0.685,4.72,7.285,1.8,2.725,4.58,3.49,5.19,5.2684,3.32938,3.8435,0.74659,4.5857,7.1815,1.8449,2.7209,4.5914,3.441,5.2788,471.25,6.219,1786.5,19.0285,219.11,54.225,3.6904,1078.05,12.6899,3.135,8.855,101.44,99.02,100.59,99.11,99.6,98.85,99.49,98.19,100.39,100.1,102.24,2586.31,64.94,1354.55,278.98,1074.37,761.54,192.28,575.33,7325,1702.8,1010.04,7.55,1.595,6.2325,9.8725,12.3175,9.53,6.9375,7.28,8.985,11.39,12.1375,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/18/13,5.23,3.26,3.77,0.67,4.685,7.32,1.78,2.7125,4.58,3.46,5.19,5.268,3.29857,3.8513,0.7068,4.5588,7.218,1.855,2.7077,4.578,3.4078,5.2865,471.85,6.232,1790.5,19.0085,218.37,54.2,3.687,1082.08,12.6854,3.1357,8.8919,101.16,99.02,100.6,99.12,99.6,98.85,99.49,98.19,100.38,100.07,102.17,2583.59,64.56,1348.77,279.81,1091.8,763.22,190.58,574.55,7321.08,1708.7,1006.21,7.61,1.5925,6.2725,9.96,12.3475,9.57,6.9375,7.545,8.988,11.4,12.1325,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/19/13,5.23,3.23,3.7599,0.66855,4.655,7.32,1.755,2.6875,4.55,3.467,5.19,5.2681,3.35027,3.8388,0.72316,4.513,7.2123,1.8219,2.6784,4.5757,3.4221,5.2826,472.3,6.238,1791.5,18.9355,217.57,54.2,3.672,1081.05,12.6304,3.114,8.8525,101.06,99.01,100.61,99.13,99.61,98.85,99.49,98.19,100.38,100.06,102.15,2584.33,63.54,1329.48,278.14,1100.2,768.86,192.53,575.56,7397.81,1709.26,1006.94,7.55,1.68,6.2425,9.8325,12.095,9.625,6.985,7.48,8.755,11.335,12.2925,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/20/13,5.225,3.27,3.755,0.68508,4.69,7.32,1.75,2.7075,4.575,3.48,5.15,5.2636,3.38244,3.8267,0.72138,4.5487,7.2219,1.8182,2.7018,4.5998,3.4454,5.2306,472.67,6.239,1791.5,19.1023,219.04,54.065,3.672,1078.38,12.7253,3.1346,8.9115,100.92,99.06,100.54,99.19,99.69,98.93,99.52,98.27,100.36,100.11,102.09,2545.5,64.15,1329.01,277.22,1088.41,769.61,196.25,589.08,7349.05,1688.83,1003.84,7.52,1.655,6.3275,9.7925,12.0275,9.445,6.9125,7.1925,8.763,11.23,12.265,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/21/13,5.21,3.28,3.75,0.65998,4.735,7.285,1.69,2.695,4.56,3.49,5.15,5.2402,3.37635,3.825,0.69624,4.6094,7.1913,1.7564,2.6871,4.5847,3.4484,5.2245,475.6,6.2333,1798.5,19.3134,222.56,54.48,3.6981,1086.2,12.7464,3.1594,8.8959,100.8,99.11,100.46,99.26,99.74,98.97,99.58,98.37,100.37,100.18,102.18,2533.2,62.89,1326.7,275.35,1064.04,758.14,191.27,586.74,7269.96,1688.59,989.75,7.53,1.7075,6.97,10.2125,12.5175,9.57,7.0375,7.5925,9.345,11.545,12.3825,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/22/13,5.21,3.31,3.65,0.65024,4.79,7.285,1.7,2.6975,4.54,3.51,5.13,5.2414,3.38849,3.7085,0.70721,4.6526,7.1902,1.7562,2.6898,4.5628,3.476,5.211,473.7,6.235,1796.47,19.3598,222.7,54.185,3.7081,1084.68,12.7037,3.1534,8.865,100.64,99.11,100.48,99.27,99.72,98.98,99.58,98.36,100.38,100.16,102.12,2542.17,62.37,1328.63,276.88,1074.93,758.26,189.96,587.32,7251.99,1688.77,988.46,7.52,1.7075,7.01,10.1275,12.755,9.6875,7.15,7.59,9.253,11.545,12.4075,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/25/13,5.18,3.34,3.68,0.65,4.73,7.285,1.725,2.6975,4.53,3.55,5.105,5.2085,3.42778,3.7401,0.71233,4.6112,7.1828,1.7976,2.6898,4.548,3.5192,5.1921,473.2,6.2335,1809.76,19.5115,225.41,53.8713,3.73,1086.35,12.7992,3.1838,8.8638,100.72,99.11,100.46,99.26,99.72,98.98,99.58,98.38,100.37,100.17,102.17,2524.35,62.4,1327.99,279.68,1070.5,759.02,190.86,584.39,7217.32,1700.79,997.02,7.66,1.655,7.5325,10.7725,13.36,9.5875,7.1675,7.615,10.118,11.735,12.1375,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/26/13,5.16,3.31,3.65,0.63791,4.711,7.27,1.72,2.678,4.57,3.541,5.12,5.1841,3.38227,3.73,0.6748,4.5932,7.1558,1.7869,2.6659,4.5972,3.5067,5.1952,473.4,6.226,1816.39,19.585,225.88,54.095,3.7306,1088,12.8435,3.1852,8.8183,100.79,99.12,100.44,99.28,99.75,98.97,99.59,98.42,100.39,100.2,102.23,2513.21,61.38,1312.64,275.28,1043.58,747.26,188.48,581.52,7116.79,1681.77,992.7,7.96,1.6575,7.825,10.8575,13.935,9.645,7.2875,7.715,10.418,12.315,12.2775,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/27/13,5.17,3.27,3.645,0.61389,4.735,7.27,1.72,2.658,4.58,3.535,5.13,5.1999,3.33867,3.7165,0.65967,4.6321,7.1643,1.7895,2.6421,4.6022,3.4959,5.208,472.79,6.226,1814.5,19.5067,224.65,53.875,3.7106,1084.45,12.7652,3.1648,8.8174,100.79,99.11,100.45,99.28,99.73,98.97,99.59,98.38,100.38,100.19,102.18,2528.32,61.56,1316.65,273.9,1048.87,751,188.88,581.85,7176.59,1697.18,981.95,7.93,1.655,7.785,10.4875,13.76,9.66,7.2275,7.745,9.945,11.9975,12.2925,1.55,2,2,1.9,3.7,9.99,1.5,1.6,3.25,1.7,5.4
2/28/13,5.185,3.3,3.645,0.61,4.663,7.29,1.73,2.6725,4.58,3.53,5.151,5.2176,3.34797,3.7327,0.66507,4.5505,7.1921,1.8009,2.6585,4.6103,3.4948,5.2275,472.88,6.221,1813.5,19.6537,226.36,54.36,3.7142,1082.65,12.7793,3.1789,9.0246,100.68,99.12,100.42,99.3,99.76,99,99.6,98.38,100.36,100.21,102.13,2549.09,62.98,1311.6,275.07,1069.42,737.78,188.68,588.27,7272.46,1698.46,988.45,7.54,1.605,7.245,10.2725,13.585,9.6675,7.1775,7.455,9.685,11.8825,12.0925,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/1/13,5.165,3.32,3.635,0.59952,4.61,7.29,1.715,2.6725,4.574,3.56,5.177,5.1966,3.38256,3.7182,0.63817,4.5007,7.1807,1.7777,2.6585,4.5943,3.5357,5.282,474.57,6.2215,1813.5,19.7035,226.28,54.905,3.7246,1082.65,12.7584,3.1781,9.0642,100.46,99.19,100.35,99.36,99.83,99.03,99.63,98.46,100.36,100.27,102.05,2553.4,62.65,1307.23,275.4,1069.7,741.17,187.49,588.27,7253.59,1700.71,1002.47,7.37,1.58,7.5,10.3575,13.465,9.815,7.1825,7.435,9.845,11.6825,12.9275,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/4/13,5.165,3.285,3.61,0.59523,4.66,7.255,1.695,2.66,4.545,3.57,5.16,5.1951,3.38255,3.6778,0.6572,4.58,7.1467,1.7608,2.6436,4.5678,3.5481,5.2567,475,6.221,1814.5,19.7188,229.05,54.865,3.737,1093.2,12.7454,3.1741,9.078,100.51,99.23,100.34,99.4,99.85,99.05,99.65,98.53,100.36,100.29,102.01,2556.36,61.46,1296.15,274.18,1055.95,737.58,186.58,584.55,7237.47,1689.23,992.31,7.36,1.605,7.335,10.1875,13.17,9.9825,7.125,7.605,9.693,11.5775,12.9875,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/5/13,5.18,3.3098,3.55,0.61,4.725,7.235,1.71,2.6525,4.55,3.593,5.17,5.2082,3.37525,3.6022,0.65642,4.6474,7.1246,1.7765,2.6336,4.5752,3.585,5.2386,472.66,6.224,1809.5,19.5845,228.33,54.925,3.7306,1087.05,12.7027,3.1614,9.0352,100.59,99.2,100.32,99.38,99.81,99.03,99.63,98.48,100.35,100.26,102.01,2558.79,61.79,1291.48,276.59,1075.99,748.49,189.02,585.2,7284.26,1714.76,1009.19,7.43,1.555,7.265,9.9325,12.96,9.9275,7.1025,7.44,9.353,11.455,12.8225,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/6/13,5.225,3.32,3.58,0.61,4.722,7.25,1.71,2.67,4.52,3.455,5.171,5.2567,3.39525,3.6382,0.64691,4.6496,7.1468,1.7768,2.6549,4.5407,3.433,5.2594,472.92,6.2165,1807.5,19.6824,231.23,54.7188,3.7345,1082.65,12.7828,3.199,9.1245,100.45,99.2,100.32,99.39,99.8,99.04,99.65,98.51,100.38,100.26,102.07,2528.21,62.64,1288.79,281.51,1081.58,753.39,190.98,586.49,7311.5,1716.88,1006.34,7.32,1.555,7.3225,9.89,12.775,9.8575,7.1325,7.15,9.445,11.545,12.8325,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/7/13,5.21,3.3,3.57,0.59989,4.7015,7.26,1.74,2.69,4.535,3.4765,5.193,5.2424,3.37578,3.6399,0.63553,4.6248,7.144,1.8107,2.6785,4.5674,3.4871,5.2809,471.8,6.2059,1803.5,19.415,227.79,54.565,3.7053,1087.1,12.7587,3.1661,9.1441,100.58,99.18,100.37,99.33,99.8,99.02,99.62,98.45,100.34,100.27,102.01,2521.88,62.44,1285.02,283.75,1090.37,759.16,195.51,580.18,7252.54,1713.05,1009.61,7.35,1.605,7.2075,9.68,12.64,9.74,7.0675,7.3225,9.407,11.145,13.0175,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/8/13,5.185,3.31,3.59,0.615,4.681,7.25,1.75,2.68,4.515,3.451,5.2177,5.2111,3.38099,3.6714,0.65787,4.6011,7.1593,1.8443,2.6677,4.5745,3.4561,5.3135,471.98,6.205,1801.5,19.5513,230.24,54.2912,3.6835,1090.65,12.6279,3.1775,9.0896,100.51,99.17,100.38,99.32,99.83,99.01,99.61,98.44,100.33,100.26,102,2545,63.32,1291.52,285.21,1094.11,769.89,196.7,579.31,7380.88,1722.85,1018.59,7.32,1.6575,7.21,9.5975,12.47,9.5725,7.0525,7.4,8.833,11.3,13.01,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/11/13,5.185,3.32,3.61,0.615,4.742,7.25,1.76,2.6825,4.515,3.445,5.2201,5.2123,3.3918,3.7135,0.67119,4.6679,7.1476,1.833,2.6705,4.5779,3.4602,5.3262,471.91,6.2035,1801.5,19.5985,231.36,54.41,3.6786,1094.75,12.5402,3.1751,9.0921,100.54,99.17,100.38,99.31,99.84,99,99.6,98.43,100.32,100.27,101.96,2541.22,62.88,1288.54,284.06,1072.78,769.85,197.45,578.37,7387.73,1715.07,1022.14,7.32,1.555,7.225,9.6375,13.05,9.4175,6.9625,8.0075,8.8,11.33,12.885,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/12/13,5.19,3.32,3.6099,0.59986,4.615,7.27,1.75,2.6525,4.485,3.4,5.24,5.2167,3.41219,3.7058,0.64785,4.5429,7.1775,1.8204,2.6374,4.5484,3.404,5.3474,471.49,6.206,1796.51,19.6558,235.21,54.1925,3.682,1095.4,12.4451,3.1759,9.1695,100.69,99.16,100.4,99.27,99.82,98.97,99.59,98.4,100.31,100.27,101.99,2532.29,62.15,1291.54,280.67,1059.6,765.15,198.96,574.52,7433.17,1719.96,1016.61,6.95,1.555,7.3375,9.6675,13.6375,9.37,7.0225,8.025,8.94,11.4275,12.8625,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/13/13,5.195,3.33,3.56,0.59984,4.62,7.265,1.7525,2.655,4.485,3.365,5.2795,5.23,3.41884,3.6543,0.63056,4.5425,7.16,1.8228,2.6393,4.5475,3.358,5.3835,471.22,6.211,1798.5,19.7746,235.09,54.305,3.6971,1097.45,12.4324,3.1935,9.2614,100.6,99.17,100.39,99.28,99.84,98.97,99.6,98.41,100.31,100.27,101.94,2518.35,60.94,1289.82,278.57,1048.88,756.46,198.56,577.35,7333.92,1714.66,1008.98,6.95,1.555,7.145,9.7075,13.73,9.2525,6.9225,8.29,9.463,11.4325,13.1875,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/14/13,5.22,3.33,3.57,0.6,4.642,7.2275,1.76,2.66,4.495,3.3015,5.26,5.2536,3.40197,3.6587,0.64806,4.5661,7.1238,1.8351,2.6444,4.555,3.2983,5.346,471.06,6.2083,1797.5,19.6347,233.42,54.365,3.6873,1109.25,12.4235,3.1956,9.1748,100.59,99.17,100.39,99.27,99.84,98.96,99.58,98.4,100.28,100.26,101.9,2499.65,61.21,1290.55,277.75,1043.98,763.97,200.33,576.95,7315.28,1731.72,1007.93,6.85,1.555,6.82,9.93,13.845,9.295,6.96,9.09,9.413,11.435,13.2175,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/15/13,5.23,3.335,3.53,0.59,4.632,7.185,1.73,2.6625,4.495,3.241,5.25,5.2619,3.41044,3.6155,0.62464,4.5608,7.0855,1.7965,2.6463,4.5584,3.2234,5.3405,472.15,6.2025,1798.5,19.5668,233.44,54.02,3.6835,1110.7,12.4342,3.1706,9.1843,100.46,99.17,100.41,99.27,99.82,98.94,99.58,98.38,100.28,100.22,101.89,2474.93,60.71,1300.6,267.92,1043.98,760.47,201.12,571.4,7214.25,1725.52,1001.6,6.64,1.535,6.755,9.8425,13.7625,9.3325,6.955,9.1975,8.988,11.25,13.1675,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/18/13,5.225,3.33,3.52,0.57,4.63,7.18,1.71,2.64,4.495,3.226,5.24,5.258,3.39798,3.6102,0.606,4.5379,7.0814,1.7822,2.6194,4.5592,3.1827,5.3272,471.85,6.2073,1805.35,19.7633,236.4,54.175,3.6876,1114.65,12.4151,3.2031,9.1717,100.05,99.17,100.4,99.28,99.82,98.93,99.58,98.38,100.29,100.2,101.89,2467.72,59.57,1273.51,267.08,1027.81,756,198.58,565.62,7217.21,1704.21,998.03,6.79,1.5825,6.88,10.1425,14.2525,9.39,6.9325,9.325,9.025,11.6725,13.215,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/19/13,5.205,3.33,3.565,0.57,4.615,7.245,1.715,2.64,4.485,3.22,5.27,5.2327,3.39805,3.6672,0.57116,4.4986,7.1521,1.7849,2.6195,4.5495,3.1811,5.3583,472.5,6.2135,1811.5,19.8782,237.12,54.375,3.6901,1111.13,12.439,3.2323,9.2458,99.99,99.2,100.31,99.33,99.87,98.96,99.61,98.44,100.27,100.25,101.93,2479.69,59.3,1258.72,263.17,1017.06,743.19,198.12,569.34,7120.95,1680.5,996.37,7.05,1.5375,6.635,10.3075,14.3925,9.415,6.99,8.875,9.493,11.7925,13.1725,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/20/13,5.225,3.33,3.655,0.59,4.591,7.245,1.725,2.633,4.485,3.215,5.372,5.2537,3.40362,3.7663,0.61075,4.4882,7.152,1.7965,2.611,4.5465,3.1788,5.4809,473.2,6.2063,1818.5,19.8989,235.74,54.365,3.6771,1116.53,12.348,3.2278,9.3311,100.16,99.18,100.34,99.3,99.84,98.94,99.58,98.38,100.27,100.23,101.88,2494.7,60.47,1259.48,263.24,1040.26,736.08,197.57,563.51,7217.92,1679.45,998.45,6.83,1.5675,6.6275,10.15,14.1925,9.5,7.0025,9.0425,9.41,11.565,13.215,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/21/13,5.205,3.36,3.76,0.575,4.585,7.26,1.72,2.64,4.5,3.205,5.37,5.2349,3.40213,3.8932,0.60538,4.4824,7.1725,1.7868,2.6174,4.5687,3.1856,5.4773,472.93,6.2055,1819.5,20,237.71,54.2825,3.6661,1116.05,12.4295,3.2512,9.3255,100.12,99.19,100.3,99.32,99.89,98.95,99.6,98.42,100.27,100.28,101.97,2494.26,60.28,1251.03,264.43,1032.19,731.46,197.71,561.18,7245.23,1663.5,998.45,6.89,1.5875,6.915,10.375,14.2675,9.42,6.985,8.7925,9.298,11.725,13.4525,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/22/13,5.185,3.35,3.77,0.59477,4.631,7.265,1.71,2.64,4.51,3.1705,5.3857,5.2137,3.42353,3.9064,0.62773,4.5084,7.1748,1.7794,2.618,4.5724,3.1057,5.5032,472.8,6.2035,1819.5,19.8674,236.21,54.335,3.6551,1119.22,12.3511,3.2117,9.3005,100.25,99.16,100.37,99.27,99.81,98.92,99.58,98.35,100.26,100.23,101.87,2500.89,60.03,1254.71,263.91,1016.58,730.6,198.53,560.59,7261.89,1643.53,986.11,6.87,1.5775,7.13,10.455,14.615,9.24,6.97,8.715,9.235,11.7875,13.2225,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/25/13,5.185,3.35,3.77,0.58514,4.6,7.26,1.76,2.648,4.518,3.146,5.3783,5.2143,3.42579,3.9064,0.61216,4.4941,7.1693,1.8212,2.6264,4.5896,3.0961,5.4966,472.59,6.2045,1819.5,20.0781,238.2,54.1787,3.636,1110.8,12.3491,3.2411,9.2944,100.13,99.13,100.42,99.21,99.76,98.89,99.55,98.26,100.28,100.2,101.84,2474.3,60.42,1251.59,262.52,1008.21,729.44,199.8,569.95,7309.34,1624.41,990.87,6.95,1.535,7.08,10.2275,14.36,9.145,6.985,8.335,9.218,11.7375,13.1625,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/26/13,5.16,3.35,3.38,0.58,4.53,7.25,1.76,2.65,4.5,3.15,5.355,5.1914,3.42617,3.4856,0.59702,4.3792,7.1556,1.8212,2.6294,4.564,3.0961,5.4556,472.47,6.2045,1828.57,20.0167,236.58,54.365,3.6261,1105.25,12.3507,3.2504,9.2486,100.08,99.11,100.49,99.18,99.72,98.86,99.52,98.2,100.26,100.16,101.76,2493.17,60.36,1263.25,260.88,1020.64,731.11,199.97,572.16,7465.29,1633.12,1000.54,6.71,1.5775,7.1175,10.275,14.08,8.9075,7.0375,8.185,9.195,11.7475,13.0025,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/27/13,5.155,3.35,3.38,0.58,4.461,7.25,1.74,2.645,4.485,3.1585,5.37,5.1823,3.42536,3.4867,0.60021,4.3558,7.1412,1.7975,2.6236,4.5515,3.117,5.4846,472.47,6.2107,1828.57,20.1672,237.52,54.365,3.6441,1111.57,12.336,3.2733,9.2624,100.01,99.1,100.48,99.19,99.73,98.86,99.52,98.2,100.25,100.15,101.73,2487.22,60.88,1264.02,261.87,1010.95,731.11,197.35,574.83,7514.38,1657.35,988.05,6.81,1.5375,7.21,10.61,14.0225,8.9125,6.9975,8.1475,9.483,11.875,13.03,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/28/13,5.11,3.33,3.38,0.575,4.473,7.2,1.74,2.555,4.485,3.171,5.33,5.1298,3.41609,3.4867,0.60365,4.3737,7.1398,1.7923,2.5186,4.5524,3.133,5.4356,473,6.208,1828.57,20.1105,237.54,54.28,3.6331,1112.65,12.3557,3.2583,9.2092,99.85,99.11,100.54,99.13,99.6,98.85,99.52,98.15,100.28,100.13,101.65,2492.01,60.16,1267.21,267.26,1004.74,737.37,196.31,574.69,7538.04,1650.23,987.09,6.48,1.505,7.1275,10.4475,13.5875,8.8975,7.035,8.14,9.245,11.7175,12.6075,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
3/29/13,5.11,3.32,3.38,0.58478,4.47,7.2,1.74,2.5975,4.49,3.175,5.33,5.1298,3.41179,3.4867,0.6016,4.3514,7.1398,1.7868,2.5717,4.5524,3.1232,5.4354,473,6.2045,1828.57,20.076,237.3,54.28,3.6461,1111.3,12.3312,3.2598,9.2362,99.86,99.12,100.53,99.15,99.6,98.86,99.52,98.19,100.29,100.13,101.61,2492.01,60.16,1267.21,267.26,1004.74,737.37,196.31,578.08,7538.04,1650.23,987.09,6.39,1.51,7.135,10.38,13.545,8.925,7.0325,8.14,9.163,11.6225,12.7125,1.3,3.2,1.83,1.7,2.8,10.26,1.5,1.6,3.55,1.3,5.9
4/1/13,5.1,3.35,3.4999,0.58478,4.47,7.2,1.74,2.585,4.465,3.175,5.32,5.1208,3.41268,3.6314,0.6016,4.372,7.1398,1.7868,2.5583,4.5275,3.1208,5.427,472.3,6.203,1822.5,20.063,236.51,54.28,3.6385,1114.68,12.3642,3.2466,9.1927,99.89,99.16,100.51,99.19,99.62,98.91,99.54,98.32,100.31,100.14,101.51,2478.6,60.16,1261.65,267.26,1004.74,740.5,196.1,575.36,7523.55,1650.23,987.09,6.5,1.535,7.2475,10.375,13.6175,8.7875,7.0525,8.37,9.155,11.74,12.6975,1.51,2.1,1.91,1.7,2.2,9.44,1.3,1.5,4.25,1,5.9
4/2/13,5.12,3.31,3.5,0.58481,4.435,7.24,1.75,2.5775,4.475,3.165,5.32,5.1428,3.39025,3.6221,0.59024,4.3519,7.1924,1.8098,2.5491,4.5352,3.1102,5.4189,472.46,6.1935,1809.8,20.1774,235.74,54.2675,3.6138,1118.05,12.2754,3.2661,9.2532,99.71,99.17,100.49,99.22,99.66,98.94,99.54,98.35,100.31,100.13,101.39,2467.45,59.85,1263.55,271.98,1014.06,746.8,198.34,572.26,7589.91,1653.51,989.84,6.52,1.5375,7.1175,10.105,13.475,8.8325,7.0625,8.35,9.145,11.5325,12.6825,1.51,2.1,1.91,1.7,2.2,9.44,1.3,1.5,4.25,1,5.9
4/3/13,5.11,3.315,3.565,0.58,4.391,7.215,1.74,2.5675,4.475,3.144,5.3072,5.1286,3.3842,3.7057,0.5746,4.2786,7.1351,1.7984,2.5392,4.5332,3.1181,5.4061,472.39,6.1953,1821.5,20.1125,235.67,54.44,3.6217,1117.55,12.3442,3.2668,9.2275,99.62,99.22,100.4,99.31,99.75,99.01,99.59,98.42,100.3,100.24,101.41,2440.19,59.62,1252.74,267.21,994.4,737.59,197.9,571.07,7494.26,1627.52,973.41,6.43,1.52,7.275,10.05,13.43,8.66,7.03,8.435,9.372,11.5025,12.605,1.51,2.1,1.91,1.7,2.2,9.44,1.3,1.5,4.25,1,5.9
4/4/13,5.095,3.315,3.605,0.54984,4.292,7.2,1.725,2.555,4.47,3.107,5.27,5.11,3.38421,3.7589,0.54165,4.1685,7.1496,1.7826,2.5251,4.5212,3.0558,5.35,471.66,6.2004,1827.5,19.9211,232.91,54.885,3.625,1123.68,12.306,3.2301,9.1672,99.78,99.24,100.36,99.33,99.75,99.03,99.62,98.46,100.29,100.28,101.46,2440.01,59.62,1252.13,261.08,1007.24,724.77,196.71,563.54,7456.56,1629.93,964.78,6.48,1.535,7.515,9.935,13.395,8.6075,7.0525,9.145,9.255,11.4425,12.6025,1.51,2.1,1.91,1.7,2.2,9.44,1.3,1.5,4.25,1,5.9
4/5/13,5.015,3.3,3.49,0.545,4.23,7.205,1.71,2.505,4.45,3.01,5.235,5.0163,3.38422,3.6341,0.55694,4.099,7.1678,1.7227,2.4672,4.5007,3.041,5.3017,470,6.199,1820.5,19.8475,229.96,54.8125,3.6289,1131.65,12.1752,3.1981,9.0974,99.7,99.25,100.37,99.35,99.74,99.01,99.63,98.47,100.28,100.27,101.55,2413.94,57.95,1255.03,258.88,1011.12,722.79,196.94,554.3,7424.81,1630.35,950.16,6.71,1.54,7.595,9.905,13.21,8.655,7.0625,9.565,9.448,11.3425,12.2575,1.51,2.1,1.91,1.7,2.2,9.44,1.3,1.5,4.25,1,5.9
